PRODUK,FARMASI,E-COMMERCE,TOKO,ALAMAT,KOTA,BOX,JUAL (UNIT TERKECIL),HARGA UNIT TERKECIL,VALUE,% DISC,KATEGORI,SOURCE,NAMA PRODUK E-COMMERCE,RATING (Khusus shopee dan toped dikali 20),JML ULASAN,DILIHAT,DESKRIPSI,TANGGAL OBSERVASI
,,SHOPEE,vdcstore,"
KAB. BEKASI - BABELAN, JAWA BARAT, ID",,,364,65250,,0.1,,https://shopee.co.id/PEPTIBREN-Vanilla-Coklat-Susu-Rendah-Lemak-Untuk-Pasien-Stroke-Pikun-i.262931841.6934470653,PEPTIBREN - Vanilla & Coklat - Susu Rendah Lemak Untuk Pasien Stroke & Pikun,98.0,58,,"PEPTIBREN - Vanilla & Coklat - Susu Pasien Stroke & Pikun Rendah Lemak

🌟 pemilihan Varian silahkan chat sebelum membeli
🌟 NOMOR BPOM -- pada Kemasan
🌟 EXP DATE -- pada Kemasan
🎀 VDCstore hanya menjual produk ORIGINAL 100%
🛒 PILIH Etalase - bila Masih bisa di KLIK artinya barang READY STOCK ( tidak perlu ditanyakan kembali )

Catatan

Chat akan di balas di jam kerja toko dari jam 09.00 s/d jam 18.00
Catatan untuk pembeli silahkan chat ke kami

🎉🎉🎉HAPPY SHOPPING 🎉🎉🎉
PEPTIBREN merupakan makanan cair khusus untuk Gangguan Neurologi, misal Stroke & Demensia

Spesifikasi:
Komposisi:
Energi 290 Kkal/saji
Komposisi per saji:
Lemak 5 g
Protein 15 g
Karbohidrat 44 g
Natrium 65 mg
Kalium 710 mg
Vitamin A 30% AKG
Vitamin C 80% AKG
Vitamin D3 8% AKG
Vitamin E 25% AKG
Vitamin B1 50% AKG
Vitamin B2 35% AKG
Niasin 25% AKG
Vitamin B6 30% AKG
Vitamin B12 15% AKG
Asam folat 25% AKG
Asam pantotenat 15% AKG
Kalsium 30% AKG
Besi 8% AKG
Fosfor 30% AKG
Magnesium 25% AKG
Seng 45% AKG
Yodium 15% AKG
Selenium 35% AKG
Medium trigliserida 1,1 g
Omega 3 0,2 g
Omega 6 1 g
Inulin 3 g
Kolin 128 mg
Bentuk sediaan:
Serbuk susu
Kegunaan:
Pangan untuk keperluan medis khusus pada kondisi malnutrisi
Dosis dan Cara Pemberian:
Dosis: menurut petunjuk dokter/ahli gizi
Cara Pemberian: 200 mL air hangat + 4 sendok takar (± 69 g) = 250 mL larutan
 1. Berat 210gr
2. Bentuk Susu Bubuk 
3. Rasa Vanila & Coklat
Keunggulan:
1. Bentuk makanan cair
2. Suplementasi tinggi protein
3. Rendah lemak jenuh
Kegunaan:
1. Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif.
2. Melindungi dan memperbaiki membran sel saraf",2020-10-24 14:02:24
,,SHOPEE,helpfulonline,"
KOTA JAKARTA SELATAN - PASAR MINGGU, DKI JAKARTA, ID",,,76,64900,,,,https://shopee.co.id/-PROMO-Peptibren-rasa-vanila-210g-i.229453861.3341822205,[PROMO] Peptibren rasa vanila 210g,100.0,20,,"Peptibren adalah produk pangan untuk kondisi malnutrisi

Berat bersih 210g
Rasa vanilla

#peptibren",2020-10-24 14:02:37
,,SHOPEE,onlinesusumurah,"
KOTA JAKARTA BARAT - CENGKARENG, DKI JAKARTA, ID",,,168,69795,,0.01,Star,https://shopee.co.id/PEPTIBREN-nutrisi-kesehatan-saraf48-i.3656690.7944247013,"Star
PEPTIBREN / nutrisi kesehatan saraf48",100.0,30,,"Peptibren – Nutrisi Untuk Pemulihan Pasien Stroke dan Alzheimer. Untuk memenuhi kebutuhan nutrisi pasien stroke, Alzheimer dan Demensia (pikun). Semakin bertambahnya usia seseorang, terjadi penurunan produksi kolin dari dalam tubuh yang dapat mengurangi daya hantar pada sel saraf, hal ini dapat menyebabkan menurunya daya ingat seseorang terutama lansia pada usia diatas 50 tahun keatas.

Peptibren membantu meningkatkan kadar kolin yang dibutuhkan sel saraf dalam menjaga kesehatan sel saraf maupun menjaga daya ingat dan konsentrasi seseorang. Selain itu Peptibren di lengkapi dengan tinggi protein yang membantu memenuhi kebutuhan gizi lansia.

Otak kita, dengan semua kompleksitas dan kepekaan, membutuhkan makanan untuk memelihara fungsi normal.Cara Mudah Untuk Memperkuat Daya Ingat. Hal ini menyebabkan ketersediaan vitamin dan nutrisi penting untuk otak perlahan semakin menipis. Kondisi ini memengaruhi kemampuan fungsi normal otak. Ketika otak gagal berfungsi dengan benar, Anda mungkin akan menghadapi beberapa masalah kesehatan serius termasuk kehilangan daya ingat.

Kolin merupakan nutrisi penting yang termasuk dalam kategori vitamin. Tubuh manusia mensintesis beberapa kolin. Sangat penting untuk pembentukan neurotransmitter yang disebut asetilkolin. Reaksi kolin dalam otak ternyata dapat mencegah hilangnya daya ingat dan meningkatkan fungsi otak. Nutrisi ini hadir dalam berbagai makanan, terutama dalam kacang, susu dan telur. Sedangkan tiamin merupakan suatu jenis vitamin B, yang juga penting dalam memproduksi asetilkolin. Sumber makanan vitamin ini adalah biji-bijian, biji labu, kacang, roti diperkaya dan sereal dan kacang kering.
Tinggi kalori (290 kkal), Tinggi protein (15 mg/saji), mengandung CPU untuk fungsi sel saraf.

Dosis
menurut petunjuk dokter/ahli gizi 

Penyajian
200 mL air hangat + 4 sendok takar (± 69 g) = 250 mL larutan 

Dikarenakan banyak buyer yang malas membaca deskripsi dan kurang teliti, retur via gosend saja!!",2020-10-24 14:02:51
,,SHOPEE,andika_chandra,"
KOTA MALANG - KEDUNGKANDANG, JAWA TIMUR, ID",,,39,71050,,0.02,Star,https://shopee.co.id/PEPTIBREN-210-Gr-NUTRISI-SARAF-NUTRISI-KESEHATAN-SARAF-i.4629123.3638829332,"Star
PEPTIBREN 210 Gr - NUTRISI SARAF - NUTRISI KESEHATAN SARAF",98.0,13,,"Bonus Masker Non Medis Tiap Pembelian 3 Box, berlaku kelipatan

Exp Mei 2021

Kegunaan:
Pangan untuk keperluan medis khusus pada kondisi malnutrisi
Nutrisi Untuk Kesehatan Syaraf . Untuk memenuhi kebutuhan nutrisi pasien stroke, Alzheimer dan Demensia (pikun). Semakin bertambahnya usia seseorang, terjadi penurunan produksi kolin dari dalam tubuh yang dapat mengurangi daya hantar pada sel saraf, hal ini dapat menyebabkan menurunya daya ingat seseorang terutama lansia pada usia diatas 50 tahun keatas.

Peptibren membantu meningkatkan kadar kolin yang dibutuhkan sel saraf dalam menjaga kesehatan sel saraf maupun menjaga daya ingat dan konsentrasi seseorang.

Dosis dan Cara Pemberian:
Dosis: menurut petunjuk dokter/ahli gizi

Cara Pemberian: 200 mL air hangat + 4 sendok takar (± 69 g) = 250 mL larutan

Kami tidak ada toko Fisik
Kami tidak melayani pembelian secara Offline
Pembelian hanya di Shopee

Saran Seller Kurir / ekspedisi menggunakan J&T agar dapat dikirim pada hari yang sama. 
Untuk Order hari Sabtu, Minggu dan hari libur lainnya, hindari menggunakan eksedisi selain J&T karena berpotensi paket akan dikirim hari Senin. ",2020-10-24 14:03:05
,,SHOPEE,ratih.ayu.a,"
KOTA BEKASI - JATIASIH, JAWA BARAT, ID",,,30,60400,,0.14,Star+,https://shopee.co.id/PEPTIBREN-Nutrisi-Khusus-Pasien-Stroke-dan-Pikun-i.15367487.7855233169,"Star+
PEPTIBREN - Nutrisi Khusus Pasien Stroke dan Pikun",100.0,1,,Peptibren membantu meningkatkan kadar kolin yang dibutuhkan sel saraf dalam menjaga kesehatan sel saraf maupun menjaga daya ingat dan konsentrasi seseorang. Selain itu Peptibren di lengkapi dengan tinggi protein yang membantu memenuhi kebutuhan gizi lansia.,2020-10-24 14:03:17
,,SHOPEE,viesteofficialstore,"
KAB. BEKASI - BABELAN, JAWA BARAT, ID",,,2200,66700,,0.08,Star+,https://shopee.co.id/PEPTIBREN-Vanilla-Coklat-Susu-Pasien-Stroke-Pikun-Rendah-Lemak-i.176747947.7232836470,"Star+
PEPTIBREN - Vanilla & Coklat - Susu Pasien Stroke & Pikun Rendah Lemak",98.0,408,,"🌟 pemilihan Varian silahkan chat sebelum membeli
🌟 NOMOR BPOM -- pada Kemasan
🌟 EXP DATE -- Peptibren Vanila ED Maret 2021
                            Peptibren Coklat ED Desember 2021
🎀 VDCstore hanya menjual produk ORIGINAL 100%
🛒 PILIH Etalase - bila Masih bisa di KLIK artinya barang READY STOCK ( tidak perlu ditanyakan kembali )

Catatan

Chat akan di balas di jam kerja toko dari jam 09.00 s/d jam 18.00
Catatan untuk pembeli silahkan chat ke kami

🎉🎉🎉HAPPY SHOPPING 🎉🎉🎉
PEPTIBREN merupakan makanan cair khusus untuk Gangguan Neurologi, misal Stroke & Demensia

Spesifikasi:

1. Berat 210gr
2. Bentuk Susu Bubuk 
3. Rasa Vanila
Sediaan :
1. Bentuk makanan cair
2. Suplementasi tinggi protein
3. Rendah lemak jenuh
Kegunaan:
1. Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif.
2. Melindungi dan memperbaiki membran sel saraf
Keunggulan Peptibren :
- Tinggi Protein & Tinggi Kalori
- Meningkatkan Daya Ingat
- Cocok untuk Pasien Stroke dan Alzheimer
- Rasa Vanila & Cokelat yang enak",2020-10-24 14:03:30
,,SHOPEE,kalbefarmaofficial,"
KOTA JAKARTA TIMUR - CAKUNG, DKI JAKARTA, ID",,,391,76300,,,Shopee Mall,https://shopee.co.id/Peptibren-210-gram-Nutrisi-Kaya-Protein-dan-Kolin-i.17326605.2350069612,Peptibren 210 gram - Nutrisi Kaya Protein dan Kolin,96.0,87,,"Stroke adalah kondisi yang terjadi ketika pasokan darah ke otak terputus akibat penyumbatan atau pecahnya pembuluh darah, sehingga terjadi kematian sel-sel pada sebagian area di otak. Stroke adalah kondisi kesehatan yang serius yang membutuhkan penanganan cepat. Ketika pasokan darah yang membawa oksigen dan nutrisi ke otak terputus, maka sel-sel otak akan mulai mati. Karena itu semakin cepat penderita ditangani, kerusakan yang terjadi pun semakin kecil bahkan kematian bisa dihindari.",2020-10-24 14:03:43
,,SHOPEE,tokosususuryajaya,"
KOTA SURABAYA - GUBENG, JAWA TIMUR, ID",,,316,70559,,,Star+,https://shopee.co.id/Peptibren-Vanila-210-gr-i.54709474.4445146405,"Star+
Peptibren Vanila 210 gr",100.0,35,,"Kemasan : 210 gram
Rasa : Vanila",2020-10-24 14:03:57
,,SHOPEE,ajinhc,"
KOTA BEKASI - JATIASIH, JAWA BARAT, ID",,,357,64900,,0.1,Star+,https://shopee.co.id/PEPTIBREN-VANILA-COKLAT-210GR-i.38424043.844802336,"Star+
PEPTIBREN VANILA / COKLAT 210GR",100.0,54,,"Stroke adalah kondisi yang terjadi ketika pasokan darah ke otak terputus akibat penyumbatan atau pecahnya pembuluh darah, sehingga terjadi kematian sel-sel pada sebagian area di otak. Stroke adalah kondisi kesehatan yang serius yang membutuhkan penanganan cepat. Ketika pasokan darah yang membawa oksigen dan nutrisi ke otak terputus, maka sel-sel otak akan mulai mati. Karena itu semakin cepat penderita ditangani, kerusakan yang terjadi pun semakin kecil bahkan kematian bisa dihindari.",2020-10-24 14:04:10
,,SHOPEE,kalbefarmaofficial,"
KOTA JAKARTA TIMUR - CAKUNG, DKI JAKARTA, ID",,,14,373527,,0.02,Shopee Mall,https://shopee.co.id/Bundle-5-Box-Peptibren-Nutrisi-Kesehatan-Saraf-i.17326605.5040152573,Bundle 5 Box Peptibren - Nutrisi Kesehatan Saraf,98.0,11,,"Harga yang tercantum adalah harga 5 Box. Checkout 1 = membeli 5 Box Peptibren


Nutrisi Untuk Kesehatan Syaraf . Untuk memenuhi kebutuhan nutrisi pasien stroke, Alzheimer dan Demensia (pikun). Semakin bertambahnya usia seseorang, terjadi penurunan produksi kolin dari dalam tubuh yang dapat mengurangi daya hantar pada sel saraf, hal ini dapat menyebabkan menurunya daya ingat seseorang terutama lansia pada usia diatas 50 tahun keatas. 

Peptibren membantu meningkatkan kadar kolin yang dibutuhkan sel saraf dalam menjaga kesehatan sel saraf maupun menjaga daya ingat dan konsentrasi seseorang.

Tinggi kalori (290 kkal), Tinggi protein (15 mg/saji), mengandung CPU untuk fungsi sel saraf.",2020-10-24 14:04:24
