PRODUK,FARMASI,E-COMMERCE,TOKO,ALAMAT,KOTA,BOX,JUAL (UNIT TERKECIL),HARGA UNIT TERKECIL,VALUE,% DISC,KATEGORI,SOURCE,NAMA PRODUK E-COMMERCE,RATING (Khusus shopee dan toped dikali 20),JML ULASAN,DILIHAT,DESKRIPSI,TANGGAL OBSERVASI
,,SHOPEE,vipbazaar,"
KOTA JAKARTA BARAT - KALIDERES, DKI JAKARTA, ID",,,1000,2499,,0.75,,https://shopee.co.id/Masker-KN95-BFE-95-Masker-Wajah-Kesehatan-5ply-Facemask-Earloop-Disposable-Mask-N95-IZIN-BNPB-i.90105221.4748788175,Masker KN95 BFE 95% Masker Wajah Kesehatan 5ply Facemask Earloop Disposable Mask N95 IZIN BNPB,96.0,21000,,"Disposable Mask KN95 Masker 5 Layer 
Size: 15.5*10.5cm
1 Kotak isi 10pcs

IZIN RESMI BNPB
NOMOR BNPB: B-911891/BNPB/HOKS/HK.10.01/08/2020",2020-10-26 09:44:03
,,SHOPEE,rowcin.id,"
KOTA YOGYAKARTA - GONDOKUSUMAN, DI YOGYAKARTA, ID",,,1000,6000,,,Star+,https://shopee.co.id/MASKER-KAIN-ANTI-AIR-ANTI-BAKTERI-EARLOOP-NONMEDIS-i.160081710.4328607686,"Star+
MASKER KAIN ANTI AIR ANTI BAKTERI EARLOOP NONMEDIS",98.0,168000,,"CINTAILAH DAN BELI PRODUK LOKAL DARI PABRIK TEKSTIL DALAM NEGERI BERSAMA ROWCIN INDONESIA 🤝👌👍
.
HARI MINGGU TETAP KIRIM (mengutamakan proses pengemasan yang CEPAT) 🤝
.
!!!!! TERSEDIA HARGA GROSIR (COCOK BANGET UNTUK RESELLER) !!!!!
.
Masker kain Anti Air & Anti Microbial (kualitas pabrik tekstil TERSERTIFIKASI)
READY STOCK !!! 

Ukuran dewasa umum, produksi langsung dari pabrik tekstil dalam negeri (menutup hidung hingga dagu dengan sempurna)
masker di packing rapi  ---> (1 MASKER 1 PLASTIK) cocok untuk dijual kembali

INGAT !!! PERLU DIBACA 😉 

!! PENTING ! MEMBELI BERARTI SUDAH MEMBACA DESKRIPSI !!

1. BARANG YANG SUDAH DI ORDER DAN SUDAH KAMI PROSES --> KELUAR RESI DI SISTEM PEMBELI = TIDAK BISA DIBATALKAN KARENA AKAN MENGANGGU PROSES PACKING DAN KESALAHAN DI EKSPEDISI NANTINYA

2. KLIK VARIAN WARNA SESUAI YANG DIINGINKAN, TIDAK BISA REQUEST MELALUI CHAT, KAMI KIRIM SESUAI DENGAN BARANG YANG DI KLIK/PESAN, TIDAK BERLAKU JUGA UNTUK PENAMBAHAN/PENGURANGAN PRODUK YANG SUDAH DI KLIK/ORDER

3. MOHON DIMENGERTI UNTUK KELANCARAN PENGIRIMAN YANG CEPAT DAN TEPAT :)
 
-BISA PILIH WARNA = langsung klik order sesuai varian warna yang diinginkan, komplit tersedia banyak warna untuk perlindungan aktivitas keseharian anda dengan pilihan warna terbaik :)
                          (TERSEDIA WARNA) :
-HITAM
-MERAH MAROON
-BIRU NAVY
-HIJAU ARMY
-COKLAT
-ABU-ABU
-CARAMEL
-PUTIH
-SALEM
-HIJAU FRESH
-KUNING BABY
-BIRU MUDA
-KUNING KULIT
-UNGU ELITE
-SOFT PINK BABY
-MERAH BENDERA
-AQUA HAZE
-LILAC (STOCK TERBATAS)
-GREENTEA (STOCK TERBATAS)

-Katun Stretch warna gelap, Katun Jepang warna pastel (kain fleksibel) nyaman digunakan, kualitas premium, harga bersahabat
- Anti air & anti microbial 2 sisi (masker 2 ply) --> Anti Droplet perlindungan EXTRA
-Cara penggunaan dan pemeliharaan kain dapat dibaca di foto produk
-ORDER KUY ! jarang2 lhoo
-Lebih aman pakai masker kain anti air & anti microbial !!!",2020-10-26 09:44:04
,,SHOPEE,indoshare_id,"
KOTA JAKARTA UTARA - KELAPA GADING, DKI JAKARTA, ID",,,1000,29900,,0.87,Star,https://shopee.co.id/Indoshare-Masker-Disposable-Protective-Earloop-dan-Headloop-untuk-Hijab-isi-50pcs-i.166664894.4139899579,"Star
Indoshare Masker Disposable Protective Earloop dan Headloop untuk Hijab isi 50pcs",96.0,187000,,"Model : 
-Earloop
-Headloop
Masker 3ply
1 box isi 50pcs
masker sekali pakai
Anti Debu
Dengan Ventilasi
Desain Struktur 3 Lipatan",2020-10-26 09:44:08
,,SHOPEE,berkahjaya289,"
KOTA JAKARTA BARAT - GROGOL PETAMBURAN, DKI JAKARTA, ID",,,1000,4000,,,,https://shopee.co.id/Masker-Kain-3-lapis-3-ply-Earloop-Premium-72-motif-(Lawan-corona)-Higienis-bahan-katun-dewasa-i.24471359.5428286350,Masker Kain 3 lapis 3 ply Earloop Premium 72 motif (Lawan corona) Higienis bahan katun dewasa,92.0,39000,,"Bahan : katun

MOHON SAAT UNBOXING DI VIDEOKAN JIKA TIDAK KITA TIDAK AKAN CLAIM UNTUK CUSTOMER YA TERIMAKASIH ❤️🥰

Yang Disilang Sudah kosong ya mohon d perhatikan jika tetap di pilih akan langsung kirim random ya 😊

HARGA GROSIR BISA CHAT KAMI YA ( Ada Harga Grosir )


[ TULIS D NOTE NOMOR BERAPA JIKA TIDAK DKIRIM RANDOM] SERTAKAN NOMOR CADANGAN 1X24 JAM GA BLS DKIRIM RANDOM😊🙏

untuk masker patch ga ad disini yaa  boleh cht kalo minat 

3 ply ya ini MOHON DI BACA DENGAN BAIK YAA KAIN FILTER SUDAH D PRESS KEDALAM KAIN NY KARNA JIKA KAIN FILTER TIDAK D PRESS AKAN MUDAH RUSAK SAAT D CUCI ( POSISI MELAYANG GA DI JAIT) JADI MOHON BACA TERIMAKASIH ❤😊

BEBAS PILIH MOTIF  BELI BANYAK AKAN SEMAKIN LEBIH MURAH 

semua varian ready

3 lapis (3ply) higienis ya di bungkus rapet dengan plastik

Yang 2 lapis (2 ply) hanya gold dan biru polos karna sudah tebal

Telinga karet di jamin Premium",2020-10-26 09:44:12
,,SHOPEE,m231official,"
KAB. TANGERANG - KOSAMBI, BANTEN, ID",,,1000,8999,,0.4,Shopee Mall,https://shopee.co.id/Masker-Kain-Katun-3-Lapis-Washable-dengan-Kantong-Filter-i.143288497.3157915709,Masker Kain Katun 3 Lapis Washable dengan Kantong Filter,98.0,74000,,"Penting: Harap check out dengan warna yang diinginkan, jangan tinggalkan catatan atau chat request warna, terima kasih.

ORIGINAL MASKER M231 100%

Masker Kain Katun Non-Medis 3 Lapis M231

Ukuran: Panjang kain 22cm, tinggi bagian tengah 14cm, lebar kiri dan kanan 6cm. Toleransi 1cm.

Kelebihan Masker Kain M231:
- Dapat mencegah debu dan droplet (percikan cairan)
- Dapat dicuci dan digunakan berulang kali
- Bahan dalam sangat lembut sehingga nyaman untuk digunakan
- Terdiri dari 3 lapis kain untuk perlindungan lebih
- Terdapat kantong filter di bagian dalam
- Hijab Friendly (setiap pembelian disertakan ekstra tali untuk pengguna berhijab)

Bahan:
- Katun
- 3 lapis kain


Garment care :
1. Cuci dengan air suhu dibawah 40 derajat celcius
2. Cuci dengan warna yang senada
3. Jangan menggunakan pemutih
4. Setrika dengan suhu sedang
5. Cuci dengan membalikan luar-dalam pakaian.

Peraturan Order M231:

1. Semua order yang masuk akan di proses selambat-lambatnya 1x24 jam operasional kami. Jika order diterima di luar jam operasional kami, maka akan segera di proses (paling lambat) dalam 1x24 jam operasional kami selanjutnya. Berikut jam operasional kami:

Jam Operasional:
Senin - Jumat: 08:00 - 17:00 WIB
Sabtu: 08:00 - 14:00 WIB
*Libur pada Hari Libur Nasional

2. Jika ada masalah pada order yang telah diterima oleh M231, team admin kami akan segera menghubungi customer via dalam waktu 1x24 jam.

3. Kami SANGAT menyarankan customer untuk melihat SIZE CHART yang tersedia pada setiap halaman produk kami sebelum membuat order/pesanan kepada kami.

4. Kami tidak menerima penukaran size dan/atau produk lain (karena tidak cocok), kecuali merupakan kesalahan dari pihak M231.

Terima kasih banyak atas perhatiannya.

#LampauiBatas dengan M231!",2020-10-26 09:44:16
,,SHOPEE,missrose_officialshop,"
KOTA JAKARTA UTARA - KELAPA GADING, DKI JAKARTA, ID",,,1000,54900,,0.76,Shopee Mall,https://shopee.co.id/Masker-Medis-Headloop-Miss-U2-3Ply-Untuk-Hijab-Tali-Silang-1-Box-Isi-50pcs-Masker-i.190798087.5942932088,Masker Medis Headloop Miss U2 3Ply Untuk Hijab Tali Silang 1 Box Isi 50pcs Masker,98.0,58000,,"Nyaman digunakan

Tidak menyebabkan sesak

Karet keapala yang elastis

Terdiri dari 3 lapisan bahan non-woven polypropylene

Menyesuaikan dengan bentuk hidung

1 box isi 50pcs masker

KEMENKES RI AKD 21603021134

LOT : TG001 (Valid for 2 years)

EXP : 07/22



Simpan ditempat yang bersih dan kering

Hanya sekali pakai",2020-10-26 09:44:18
,,SHOPEE,gudangdelapan,"
KOTA JAKARTA PUSAT - SAWAH BESAR, DKI JAKARTA, ID",,,1000,29000,,0.02,Star+,https://shopee.co.id/masker-3-ply-disposable-(50pcs)-MASKER-3-PLAY-EARLOP-DISPOSABLE-PROTECTIVE-i.250760477.7134505817,"Star+
masker 3 ply disposable (50pcs) MASKER 3 PLAY EARLOP DISPOSABLE PROTECTIVE",98.0,218000,,"Masker Disposible Mask 3 Ply play Standard International
Kualitas Masker standard eropa dengan sertifikat FDA 
Dipakai Oleh Rumah Sakit Di China
Sertifikasi Di China Setara SNI Kalau Di Indonesia  
Harga Diatas adalah harga Perbox




#corona #covid19 #dirumahaja #darirumahaja",2020-10-26 09:44:24
,,SHOPEE,rowcin.id,"
KOTA YOGYAKARTA - GONDOKUSUMAN, DI YOGYAKARTA, ID",,,1000,6500,,,Star+,https://shopee.co.id/MASKER-KAIN-TIE-DYE-3-LAPIS-(PLY)-EARLOOP-DAN-HEADLOOP-NONMEDIS-i.160081710.5349138209,"Star+
MASKER KAIN TIE DYE 3 LAPIS (PLY) EARLOOP DAN HEADLOOP NONMEDIS",98.0,39000,,"CINTAILAH DAN BELI PRODUK LOKAL DARI PABRIK TEKSTIL DALAM NEGERI BERSAMA ROWCIN INDONESIA 🤝👌👍
.
HARI MINGGU TETAP KIRIM (MENGUTAMAKAN PROSES PENGEMASAN YANG CEPAT) 🤝
.
!!!!! TERSEDIA HARGA GROSIR (COCOK BANGET UNTUK RESELLER) !!!!!
.
UKURAN DEWASA, PRODUKSI PABRIK PREMIUM QUALITY (menutup hidung hingga dagu dengan sempurna)
MASKER DI PACKING DALAM ---> (1 MASKER 1 PLASTIK)
.
!!!!!!!!!! PENTING ! MEMBELI BERARTI SUDAH MEMBACA DESKRIPSI !!!!!!!!!!!!
1. BARANG YANG SUDAH DI ORDER DAN SUDAH KAMI PROSES --> KELUAR RESI DI SISTEM PEMBELI = TIDAK BISA DIBATALKAN KARENA AKAN MENGANGGU PROSES PACKING DAN KESALAHAN DI EKSPEDISI NANTINYA
2. KLIK VARIAN WARNA SESUAI YANG DIINGINKAN, TIDAK BISA REQUEST MELALUI CHAT, KAMI KIRIM SESUAI DENGAN BARANG YANG DI KLIK/PESAN, TIDAK BERLAKU JUGA UNTUK PENAMBAHAN/PENGURANGAN PRODUK YANG SUDAH DI KLIK/ORDER
3. MOHON DIMENGERTI UNTUK KELANCARAN PENGIRIMAN YANG CEPAT DAN TEPAT :)
.
MASKER TIE DYE 3 LAPIS (PLY) NON MEDIS (FASHION MASKER) 
.
VOLUME 03 (Vol. 03) DESAIN TERBARU DAN KEKINIAN
.
READY STOCK !!! BY ROWCIN INDONESIA
VARIAN EARLOOP DAN HEADLOOP NON MEDIS
.
UKURAN STANDAR DEWASA UMUM
.
SPESIFIKASI MASKER TIE DYE Vol.3 ROWCIN INDONESIA :
- MASKER 3 LAPIS (PLY) lapisan tengah filter katun
- Bahan Katun Rayon Premium produksi Pabrik sendiri, bukan kain sisa
- Halus nyaman lembut, dan fashionable untuk semua kalangan
- Lapisan depan Tie Dye, lapisan kedua filter katun, lapisan ketiga katun warna putih

PILIHAN WARNA : REAL PICT !
- Tie Dye Black Spider
- Tie Dye Biru
- Tie Dye Burgundy
- Tie Dye Algae
- Tie Dye Putih Silver
- Tie Dye Starlight
- Tie Dye Pink Matcha
- Tie Dye Vanilla Blue
- Tie Dye Icy Lemon
- Tie Dye Creamy Orange

KELEBIHAN MASKER TIE DYE ROWCIN INDONESIA :
- Bahan kain yang digunakan premium, tidak bikin gatal dan tidak bikin sesak
- Filter katun pada lapisan 2 masker 
- AMAN DIGUNAKAN !!! FASIONABLE MASKER BY ROWCIN INDONESIA
.
Sugeng Belanja, Matur Nuwun :) BUATAN INDONESIA
Semua orang bisa pakai masker Tie Dye By ROWCIN INDONESIA",2020-10-26 09:44:32
,,SHOPEE,azcell,"
KOTA JAKARTA UTARA - KELAPA GADING, DKI JAKARTA, ID",,,1000,26000,,0.73,,https://shopee.co.id/-KEEPSAFE-Masker-telinga-earloop-3ply-grosir-isi-50pc-i.12503533.5929520290,[KEEPSAFE] Masker telinga earloop 3ply grosir isi 50pc,96.0,77000,,"Untuk penambahan bubble pack bisa klik di link ini cuma Rp. 1.500
 https://seller.shopee.co.id/portal/product/1418600074/

Masker earloop 3ply 
1box isi 50pc
Bahan aman dan berkwalitas
Ad sertifikat juga.

1kg muat 4 box.

#keephealthy #keepsafe #keephappy
#masker #masker3ply",2020-10-26 09:44:34
,,SHOPEE,vipbazaar,"
KOTA JAKARTA BARAT - KALIDERES, DKI JAKARTA, ID",,,1000,24999,,0.58,,https://shopee.co.id/Disposable-Face-Mask-50pcs-BOX-Masker-Kesehatan-3ply-Masker-wajah-Earloop-IZIN-RESMI-BNPB-i.90105221.4445121215,Disposable Face Mask 50pcs / BOX Masker Kesehatan 3ply Masker wajah Earloop IZIN RESMI BNPB,96.0,71000,,"Disposable Face Mask 3 Layer
Size: 17.5cmx9.5cm
1 Kotak isi 50pcs

IZIN RESMI BNPB
NOMOR BNPB: B-911891/BNPB/HOKS/HK.10.01/08/2020",2020-10-26 09:44:37
,,SHOPEE,pda.jakarta,"
KOTA JAKARTA SELATAN - SETIA BUDI, DKI JAKARTA, ID",,,1000,25000,,,,https://shopee.co.id/Masker-3Ply-Earloop-Isi-50pcs-i.3634792.6031995712,Masker 3Ply Earloop - Isi 50pcs,96.0,43000,,"!!! STOK READY KAKAK.... Silakan di order ... !!!!

bukan untuk hijab
non medis kakak...
dus rusak setelah barang di terima.. silakan claim ke jasa kurir nya..

MASKER 3PLY(Lapisan)
Isi 50pcs Warna biru

Masker 3Ply Earloop
- Tekstur berpori pada masker sehingga membuat pernafasan lebih lega
- Tali elastis nyaman di telinga
- Memiliki 3 lapis sehingga dapat menyaring lebih baik
- High quality bisa digunakan di rumah sakit
- Dijamin baru dan anti recycle
- Masker terdapat kawat ya
- Warna biru

Penting untuk dibaca sebelum membeli:
- Kami melayani request pembelian dalam jumlah yang sangat banyak
- Produk yang kami jual juga bukan produk bekas
- Menjamin sterilisasi product
- Bersih dan baru",2020-10-26 09:44:39
,,SHOPEE,inito,"
KOTA JAKARTA UTARA - PADEMANGAN, DKI JAKARTA, ID",,,1000,25989,,,Star,https://shopee.co.id/Masker-3Ply-Grade-Medical-Bedah-Medis-Surgical-Mask-3-Ply-Earloop-i.226633773.4046736972,"Star
Masker 3Ply Grade Medical Bedah Medis Surgical Mask 3 Ply Earloop",96.0,36000,,"Masker 3Ply Grade Medical Bedah Medis Surgical Mask 3 Ply Earloop Standar Internasional dengan sertifikat Eropa CE & USA FDA

1 Box = 50 Pcs
1 Dus = 40 Box
Dibungkus plastik di dalam Box

Masker 3Ply Grade Medical Bedah Medis Surgical Mask 3 Ply Earloop :
- 3 Ply 
Dalam ✓ Soft Absorbent Spunbond (Halus Menyerap Cairan)
Tengah ✓ Meltblown Filter
Luar ✓ Waterproof Spunbond (Anti Air)
- Aluminum sheet untuk menyesuaikan bentuk hidung
- Tali yang kuat, lentur, dan nyaman di kuping
- Baru, Steril, dan Higienis
- BFE ≥ 95% (Medical Grade)

*Masker Grade Medical walaupun tertulis di box non-medical

Referensi Spesifikasi Masker Medical / Surgical / Medis / Bedah bisa tanyakan kepada kami

Warna : 
Biru

Cara pakai: 
1. Pastikan bagian dalam putih yang bersentuhan dengan muka dan penyangga hidung di atas.
2. Gantungkan tali karet di kedua telinga 
3. Tarik bagian bawah masker hingga menutup sampai dagu
4. Pakai kedua tangan pada penyangga untuk menyesuaikan bentuk hidung pada kedua sisi masker
5. Sekali pakai lamanya tergantung pada kondisi dan langsung dibuang pada tempatnya
6. Hindari menyentuh masker yang sudah dipakai",2020-10-26 09:44:40
,,SHOPEE,himawaribabyshop.id,"
KOTA JAKARTA UTARA - PENJARINGAN, DKI JAKARTA, ID",,,1000,10000,,0.23,Star+,https://shopee.co.id/PART-2-Masker-Kain-Katun-Dewasa-4-Lapis-(-3-1-Slot-tissue)-Tali-Hijab-(-Headloop-)-Earloop-i.241449216.7346738800,"Star+
PART 2 : Masker Kain Katun Dewasa 4 Lapis ( 3 + 1 Slot tissue) Tali Hijab ( Headloop ) & Earloop",98.0,74000,,"⚠️ READY STOCK ! - READY STOCK !  ⚠️
⚠️ DIKARENAKAN PERPUTARAN STOCK YANG SANGAT CEPAT , MAKA SEBAGIAN STOCK YANG KOSONG AKAN KAMI RESTOCK SETIAP HARI PADA WAKTU SIANG DAN MALAM⚠️

📍CHECK OUT SESUAI SIZE & MOTIF DI PILIHAN MENU VARIASI (TIDAK PROSES VIA NOTES / PM !!!) 
📍Toleransi 1 - 2 cm apabila masker yg dikirim tidak sama ukurannya.
❗Barang yang sudah di order tidak bisa di cancel

❗TIDAK ADA pengembalian barang/tukar barang akibat kesalahan checkout pihak buyer
❗NO NEGO HARGA 
❗Masker harus dicuci sebelum dipakai.

Masker kain 4 lapis (3+1)
3 lapis kain  + 1 slot tissue yang bisa ditambah filter tissue total jadi bisa 4 lapis
 
Bahan : Katun

UKURAN : 22 x 14  CM

Semua Foto REAL PIC ya Sis…
Jaminan kualitas dan harga terbaik.

=================================
👉Mohon baca peraturan toko sebelum order

❗ Penilaian bintang 1, 2, 3 terpaksa diblokir dari toko karena detail sudah di keterangan & real pic. Perbedaan warna karena lighting/pencahayaan foto pasti ada tapi tidak akan terlalu signifikan. 
❗ Untuk Jadwal Pengiriman Senin - Sabtu , Minggu libur
❗ Masa pengemasan 1-2 hari kerja
❗  Orderan yang diverifikasi setelah jam 12 siang akan di proses besok ya ka
❗ Jika Ada Masalah Dengan Produk Yang Kami Kirim (Cacat / Kurang) Harap Diskusikan Terlebih Dahulu Dengan Admin.
❗CHECK OUT = menyetujui peraturan toko
🙏Thank you

Kunjungi toko kami untuk mendapatkan PRODUK MENARIK lainnya
FOLLOW TOKO kami untuk mendapatkan FREE VOUCHER dan  update produk terbaru
Jangan lupa rate bintang 5 nya ya.....…

Happy Shopping …!

#maskerkain #maskerkainmurah #masker #maskerkainbagus #maskermurah #maskerbagus #maskerpromo",2020-10-26 09:44:42
,,SHOPEE,mq_official_store,"
KOTA JAKARTA BARAT - CENGKARENG, DKI JAKARTA, ID",,,1000,28800,,0.71,,https://shopee.co.id/Masker-3ply-3-Ply-disposable-(50pcs)-MASKER-3-PLAY-EARLOP-DISPOSABLE-PROTECTIVE-i.212943114.5443255336,Masker 3ply 3 Ply disposable (50pcs) MASKER 3 PLAY EARLOP DISPOSABLE PROTECTIVE,96.0,88000,,"Ready Stock..!!!
langsung di order ....!!!
  ''Box masker sebelum pengiriman kami pastikan bagus / tidak penyok.
""Agar BOX masker tidak penyok/rusak saat pengiriman, kami sarankan untuk membeli DUS KOTAK tambahan yang telah kami sediakan di list produk toko kami.

Deskripsi Masker 3 Ply 3Ply isi 50 disposable Masker 3 Lapis anti virus Earloop - Masker3Plyisi50
(isi 50 masker 3 ply) BARU segel Dengan BOX 

 
- Foto yang tercantum 100% real pict
- Masker isi 50 /1 box ( sudah termasuk kotak/box)
- Free Packing Bubble/dus (sesuai kuantitas pesanan)
- 1 kg = 3 box masker ISI 50

Warna : Biru
Terdapat aluminum sheet yang bisa diatur sesuai bentuk hidung Anda.

Masker 3 ply ORIGINAL bukan masker kain ya
Certificate: CE ,

Masker 3 ply standart internasional.

Masker 3 ply (terdiri dari 3 lapisan, lapisan luar, dalam dan bagian tengah yang berfungsi sebagai filter, bactery filter efficiency 99.9%) dengan tali karet lentur yang dipasang di telinga. Menutup hidup dan mulut dengan sempurna, dan tahan percikan air. Cara pakai mudah dengan menggantungkan tali karet di kedua telinga dan menarik bagian bawah masker hingga menutup sampai dagu.

""Mohon Video UN BOXING paket sebelum di bongkar agar dapat klaim kerusakan produk / terdapat kesalahan pengiriman produk""


Terimakasih All
Happy shoping
          
 APABILA SUDAH TERIMA PAKET ,TOLONG SELALU VIDEO UNBOXING !  UNTUK MEMUDAHKAN CLAIM GARANSI KE KAMI  ( WAJIB )  APABLA TIDAK ADA VIDEO TIDAK BISA DI PROSES JANGAN LANGSUNG ULASAN JELEK APABILA BELUM ADA KEJELASAN .
      THX",2020-10-26 09:44:45
,,SHOPEE,jayaserba,"
KOTA JAKARTA UTARA",,,1000,50000,,0.86,Star+,https://shopee.co.id/Disposable-3ply-Mask-50pcs-Masker-3ply-i.158629985.4022993324,"Star+
Disposable 3ply Mask 50pcs / Masker 3ply",96.0,152000,,"Disposable 3Ply Mask 50s

Kemasan kotak: 50 pcs/kotak

- Mudah dan nyaman digunakan untuk beraktivitas
- Efektif mencegah transfer bakteri, debu, dan partikel mikro lainnya
- Desain dengan 3 Ply
- Desain Earloop untuk dipasang pada telinga sehingga Anda pun nyaman dalam menggunankannya.
- Desain memudahkan untuk kebebasan dan kenyamanan bernafas.

Nomor Izin Resmi BNPB: 247/HOKS/KU.08/03/2020",2020-10-26 09:44:50
,,SHOPEE,lexhashop,"
KOTA JAKARTA BARAT - GROGOL PETAMBURAN, DKI JAKARTA, ID",,,1800,41500,,,,https://shopee.co.id/Masker-Mediocare-3Ply-Hijab-Headloop-1-Box-Isi-50-Pcs-i.6072201.7553912118,Masker Mediocare 3Ply Hijab Headloop 1 Box Isi 50 Pcs,96.0,488,,"Masker Mediocare 3Ply Hijab Headloop 1 Box Isi 50 Pcs
Masker Disposible Mask 3 Play Standard International
Kualitas Masker Bagus

Sertifikasi Di China Setara SNI Kalau Di Indonesia  
Harga Diatas adalah harga Perbox
Untuk Mengenai Kemasan Dusnya Random Karena Ada Beberapa Model Dus ( Kalau Maskernya Sama Saja Hanya Model atau Gambar Dusnya Saja yang Beda )


Terima kasih
Happy Shoping

#corona #covid19 #dirumahaja #darirumahaja",2020-10-26 09:44:53
,,SHOPEE,mukenafalish,"
KOTA BANDUNG - ANTAPANI (CICADAS), JAWA BARAT, ID",,,181,20000,,,Star,https://shopee.co.id/MaskerKain-masker3ply-maskerbatik-i.2941375.5141205327,"Star
MaskerKain/masker3ply/maskerbatik",98.0,50,,"Bismillah. .
.
READY STOCK !
LIMITED . motif belum tentu bisa diulang.
BANDUNG Area pengiriman via Gojek oke.
Terima order dg box kado dan hiasan 💕
NO COD.

Deskripsi Masker Adult/ dewasa:
- bahan Katun super lembut, motif unik, premium, super kece
- 2 lapis, 
- belakang bisa ditaroh tisue
- karet elastis dan nyaman
-  tali karet di kepala, bukan earlop yang sakit di telinga. InsyaAlloh nyaman banget
- Harga :
1 = 20k
2 = 40k
3 = 59k
4 = 75k
>4 @17.500

#masker #maskeranak #maskerkaos #maskerkain #masker premium #maskerunik #maskercantik #maskercouple #maskeribuanak #maskerbagus #maskerlembut #masker3ply #masker2ply #maskermotif",2020-10-26 09:44:57
,,SHOPEE,kuke_store,"
KOTA JAKARTA BARAT - KALIDERES, DKI JAKARTA, ID",,,1000,15000,,,,https://shopee.co.id/KUKE-Facemask-50pcs-BOX-Masker-Wajah-Kesehatan-3ply-Masker-Mulut-BNPB-i.9291917.3453031720,KUKE Facemask 50pcs /BOX Masker Wajah Kesehatan 3ply / Masker Mulut BNPB,94.0,48000,,"Mohon Baca Deskripsi Terlebih Dahulu Sebelum Order!!!!!

1. Di Wajibkan Setiap Pembukaan Packing Melakukan Video , Jika Barang Rusak/Kekurangan Barang Akan Di Validasi Melalui Video , Jika Tidak Ada Bukti Video Maka Di Anggap Tidak Sah Untuk Komplain Maupun Resolusi

2. PERHATIAN: Kami Tidak Menerima Komplain Pada Saat Barang Sampai Di Anda Rusak / Pecah / Kerusakan Pada Saat Pengiriman. Jadi Mohon Kerja Samanya Untuk Membeli Kardus Pengaman.

Disposable Face Mask 3 Layer
Size: 17.5cmx9.5cm
1 Kotak isi 50pcs

IZIN RESMI BNPB
NOMOR BNPB: B-911891/BNPB/HOKS/HK.10.01/08/2020

📢Welcome Reseller , Dropshiper & Grosiran
📱 Pembelian Grosir Silahkan Hubungi Admin Langsung untuk mendapatkan harga menarik
🚛Gratis ongkir tanpa minimal belanja & bisa COD
⭕Produk yang masih bisa di klik Variasi = Ready Stok boleh langsung di order
❌Tidak bisa di Klik = Kosong
♥ Jangan lupa Follow Toko & Like Produk kita Untuk mendapatkan Diskon dan Update nya

🔍Peraturan Toko :
🎦Mohon buat Video Unboxing saat paket Diterima dan Dibuka karena kami tidak menerima komplainan jika ada barang yang rusak atau salah kirim tanpa Video Unboxing
📲Jika ada kesalahan produk / kurang barang, harap Melampirkan video unboxing, foto produk dan Label Pengiriman
📝Mohon untuk isi data Nama, Alamat, No Telp yang lengkap ( untuk memudahkan kurir menemukan alamat KK )
🔄Mohon di CEK ULANG Nama Produk, Jumlah, Varian, Warna yang sudah di klik sebelum CHECK OUT karena Kami Tidak Menerima Sisipan di CATATAN / VIA CHAT

Terima Kasih & Happy Shopping 😁🛒🛍🕶🎒",2020-10-26 09:44:58
,,SHOPEE,jet_elektronik888,"
KOTA JAKARTA UTARA - PENJARINGAN, DKI JAKARTA, ID",,,4900,8000,,,,https://shopee.co.id/Termurah-Masker-KN95-Non-Medis-Standard-Internasional-IMPORTIR-TANGAN-PERTAMA-i.193408453.5032723309,Termurah Masker KN95 Non Medis Standard Internasional IMPORTIR TANGAN PERTAMA,94.0,266,,"Masker KN95 Stock Besi di bagian Dalam.
KN95 standard medis dan internasional 5ply

Micro Particle",2020-10-26 09:45:05
,,SHOPEE,dewi_sulastari,"
KOTA JAKARTA UTARA - PADEMANGAN, DKI JAKARTA, ID",,,6,54999,,0.29,,https://shopee.co.id/Masker-safelock-3ply-Masker-Kesehatan-Masker-Anti-Corona-Masker-3-lapis-masker-kesehatan-i.15070647.6953014542,Masker safelock 3ply/Masker Kesehatan/Masker Anti Corona/Masker 3 lapis #masker #kesehatan,100.0,1,,"READY STOCK

PRODUK DIJAMIN ASLI

KAMI MENERIMA PEMESANAN DALAM PARTAI BESAR!!!

EXP ; JULI 2025

• BERSERTIFIKAT kemenkes RI AKD 
• 1 box = 50 pcs
• Warna : hijau
• Non woven Spunbond Meltblown Spunbond (SMS) dan Spunbond Meltblown Meltblown Spunbond (SMMS).

• Nyaman untuk bernafas
• Tahan bahan asap kendaraan dan tahan percikan air
• Desain sederhana cocok untuk dipakai sehari-hari
• Sangat sesuai digunakan di rumah sakit, salon, klinik, sekolah, kantor, maupun dirumah
• Ramah lingkungan",2020-10-26 09:45:17
