PRODUK,FARMASI,E-COMMERCE,TOKO,ALAMAT,KOTA,BOX,JUAL (UNIT TERKECIL),HARGA UNIT TERKECIL,VALUE,% DISC,KATEGORI,SOURCE,NAMA PRODUK E-COMMERCE,RATING (Khusus shopee dan toped dikali 20),JML ULASAN,DILIHAT,DESKRIPSI,TANGGAL OBSERVASI
,,SHOPEE,butikkado,"
KOTA JAKARTA PUSAT - GAMBIR, DKI JAKARTA, ID",,,1000,24000,,0.88,Star,https://shopee.co.id/MASKER-3-PLY-isi-50pc-SURGICAL-MASK-DISPOSABLE-MASK-MASKER-MULUT-ISI-50pc-i.65654070.4132521147,"Star
MASKER 3 PLY isi 50pc / SURGICAL MASK / DISPOSABLE MASK / MASKER MULUT ISI 50pc",96.0,125000,,"Deskripsi MASKER 3 PLY / SURGICAL MASK / DISPOSABLE MASK / MASKER MULUT ISI 50pc
Masker 3ply
harga per pack, isi 50pc
cocok untuk keperluan sehari2.
saat berkendara atau pun sedang sakit.
mempunyai kualitas yg sangat baik.
tidak brudul (berbulu saat di pakai)

buat Grab dan Gojek bila kasih service masker mulut ke penumpang, pasti penumpang merasa nyaman.
penumpang nyaman pasti dikasih 5 star, dan yg murah hati pasti dikasih tips.

PENTING!!!
- Paking plastik vacum
- Tambahkan Buble Warp / Dus buat aman kan barang anda dlm proses pengiriman.
- Sebelum di kirim barang akan kami cek terlebih dahulu ( QC )
- Ada beberapa barang tidak diperiksa lagi karena udah di QC dari pabrik nya.
- Kami tidak akan mengirimkan barang yang rusak, bekas
- Pilihan motif/warna random kalau tidak ada motif/warna yg dipilih
- TIDAK TERIMA KOMPLAIN/RETUR/REFUND karena brg rusak dalam proses pengiriman kurir
- Tolong jangan lupa follow ( favoritkan ) toko kami agar mudah mencarinya di lain waktu.
Dan bantu referensikan ke teman2 saudara2 , serta review ya.
Salam Sejahtera dan Sukses Selalu.

ATC / membeli = setuju

** Pengiriman terakhir jam 15.00 WIB untuk Senin - Jumat dan jam 14.00 untuk Sabtu
** Minggu / Hari Libur Nasional tidak ada pengiriman",2020-10-26 10:15:41
,,SHOPEE,christineel,"
KAB. TANGERANG - KELAPA DUA, BANTEN, ID",,,1000,11000,,,Star,https://shopee.co.id/MASKER-KAIN-3D-(EVO)-3-LAPIS-PLY-PREMIUM-i.15249133.5440852683,"Star
MASKER KAIN 3D (EVO) 3 LAPIS PLY PREMIUM",98.0,28000,,"READY STOCK
Masker kain 3D 3 lapis earloop

- antibacterial
- bisa dicuci berulang kali
- model masker 3D / EVO: atas bawah masker menyesuaikan bentuk hidung dan dagu sehingga tidak mudah merosot saat dipakai, lebih rapat, tidak menyentuh bibir, dan nafas lebih leluasa
- buat cewe-cewe yang suka pakai lipstick dan ngeluh jadi nempel di masker, cocok bgt pakai yang model 3D gini yaa jadi bibir ga nempel ke masker langsung:)
- masker 3 lapis, tidak perlu diselipkan tissue lagi
- kualitas kain katun premium, kita berani jamin kain lebih tebal dari masker kain lain
- kualitas karet tidak perlu khawatir ya, karet masker sengaja kami impor supaya tidak gampang melar

Khusus warna hitam dan navy, kain furing bagian dalam berwarna hitam jadi cocok buat kamu yang suka ngeluh bagian dalam maskernya gampang kotor:)

tidak menerima komplain tanpa ada video unboxing


Barang ready silahkan langsung diorder, stock terbatas. Happy shopping☺️☺️

*ps: jangan lupa dicuci sebelum dipakai:)",2020-10-26 10:15:43
,,SHOPEE,hijableshop,"
KAB. BOYOLALI - MUSUK, JAWA TENGAH, ID",,,1900,8499,,,,https://shopee.co.id/LIMITED-SERIES-Masker-3ply-Twotone-Headloop-Earloop-i.107137689.7547166211,LIMITED SERIES Masker 3ply Twotone Headloop Earloop,98.0,463,,"Limited series ya guys aku cuma punya stock dikit banget

Jika kehabisan headloop kalian bisa order konektor hijab yang lebih nyaman di kepala dan bikin penampilanmu lebih eye catching!",2020-10-26 10:16:20
,,SHOPEE,m231official,"
KAB. TANGERANG - KOSAMBI, BANTEN, ID",,,1000,8999,,0.4,Shopee Mall,https://shopee.co.id/Masker-Kain-Katun-3-Lapis-Washable-dengan-Kantong-Filter-i.143288497.3328112501,Masker Kain Katun 3 Lapis Washable dengan Kantong Filter,98.0,251000,,"Penting: Harap check out dengan warna yang diinginkan, jangan tinggalkan catatan atau chat request warna, terima kasih.

ORIGINAL MASKER M231 100%

Masker Kain Katun Non-Medis 3 Lapis M231

Ukuran: Panjang kain 22cm, tinggi bagian tengah 14cm, lebar kiri dan kanan 6cm. Toleransi 1cm.

Kelebihan Masker Kain M231:
- Dapat mencegah debu dan droplet (percikan cairan)
- Dapat dicuci dan digunakan berulang kali
- Bahan dalam sangat lembut sehingga nyaman untuk digunakan
- Terdiri dari 3 lapis kain untuk perlindungan lebih
- Terdapat kantong filter di bagian dalam
- Hijab Friendly (setiap pembelian disertakan ekstra tali untuk pengguna berhijab)

Bahan:
- Katun
- 3 lapis kain


Garment care :
1. Cuci dengan air suhu dibawah 40 derajat celcius
2. Cuci dengan warna yang senada
3. Jangan menggunakan pemutih
4. Setrika dengan suhu sedang
5. Cuci dengan membalikan luar-dalam pakaian.

Peraturan Order M231:

1. Semua order yang masuk akan di proses selambat-lambatnya 1x24 jam operasional kami. Jika order diterima di luar jam operasional kami, maka akan segera di proses (paling lambat) dalam 1x24 jam operasional kami selanjutnya. Berikut jam operasional kami:

Jam Operasional:
Senin - Jumat: 08:00 - 17:00 WIB
Sabtu: 08:00 - 14:00 WIB
*Libur pada Hari Libur Nasional

2. Jika ada masalah pada order yang telah diterima oleh M231, team admin kami akan segera menghubungi customer via dalam waktu 1x24 jam.

3. Kami SANGAT menyarankan customer untuk melihat SIZE CHART yang tersedia pada setiap halaman produk kami sebelum membuat order/pesanan kepada kami.

4. Kami tidak menerima penukaran size dan/atau produk lain (karena tidak cocok), kecuali merupakan kesalahan dari pihak M231.

Terima kasih banyak atas perhatiannya.

#LampauiBatas dengan M231!",2020-10-26 10:16:22
,,SHOPEE,wear.masker,"
KOTA JAKARTA SELATAN - KEBAYORAN LAMA, DKI JAKARTA, ID",,,279,30000,,,Star,https://shopee.co.id/Masker-Premium-3PLY-4D-3D-Earloop-dan-Hijab-Headloop-masker-3D-4D-kain-non-medis-3PLY-i.250843303.6255686567,"Star
Masker Premium 3PLY 4D / 3D Earloop dan Hijab / Headloop / masker 3D / 4D kain non medis 3PLY",100.0,71,,"Masker Premium 3PLY 4D Earloop dan Hijab 
pilih sesuai SERI dan MODEL (HIJAB / EARLOOP) ya ka. 
setelah check out sudah tidak bisa ganti model ka dear 🥰

PESAN SESUAI SERIAN YA. TIDAK BISA REQUEST TUKAR WARNA. 

harga 30.000 / set ( dapat 2 pcs ) 
bonus 3 sticker gemesh dan ada kartu cara mencuci masker 

* TIDAK BOLEH DI GOSOK DALAM SUHU TERLALU PANAS, BAGIAN DALAM MASKER TIDAK PERLU DI GOSOK!* 

FOR MORE INFORMATION 
FOLLOW US ON IG : @WEAR.MASKER 🥰",2020-10-26 10:16:24
,,SHOPEE,lapakbewok,"
KOTA TANGERANG SELATAN - SERPONG UTARA, BANTEN, ID",,,1000,25000,,,Star,https://shopee.co.id/MASKER-RESMI-IZIN-BNPB-PP-3PLY-MASKER-BEDAH-SURGICAL-MASK-EARLOOP-50PCS-i.141286982.5245408220,"Star
MASKER RESMI IZIN BNPB PP 3PLY MASKER BEDAH SURGICAL MASK EARLOOP 50PCS",94.0,54000,,"Masker 3 Ply 3Ply isi 50 disposable Surgical mask Masker Bedah Earloop
""PASTIKAN MASKER YANG ANDA BELI ASLI LAPISAN TENGAH MELTBLOWN (API TIDAK MENYALA ABABILA DIBAKAR) DAN ANTIDROPLET""
Apabila tidak memenuhi kriteria diatas 👆dapat dipastikan itu masker ABAL-ABAL
1 BOX ISI 50 LEMBAR 
* Selama iklan masih tampil barang tersedia
* Pesanan masuk tidak dapat dibatalkan
* Apabila ingin masker dipisah dr box harap tulis dicatatan

KENYAMANAN ***** = 5
PERLINDUNGAN ***** = 5
SILAHKAN LIHAT PRODUK MASKER KAMI YANG LAIN DI ETALASE TOKO KAMI


-MASKER 3 LAPISAN
-BREATHABLE AND COMFORTABLE
-FILTER TECHNOLOGY TO PROTEC
FROM VIRUS, DUST, BACTERIA AND
MACRO PARTICLES
-FILTERS AIR AND LARGE SIZE
PARTICLES

*SOFT SPOUNDBOND
*MELTBLOWN
*SPOUNDBOND

*COMFORT
*FORM FITTING DESIGN
*FIBER GLASS-FREE
*LATEX FREE
*BACTERIAL FILTER
*MATERIAL ANTI VIRUS AND BACTERIAL
* NON MEDIS

IZIN BNPB : B-905989/BNPB/HOKS/HK.10.01/05/
2020

Masker Bedah Surgical Mask 3 ply Earloop (terdiri dari 3 lapisan, lapisan luar, dalam dan bagian tengah yang berfungsi sebagai filter, bactery filter efficiency 99.9%) dengan tali karet lentur yang dipasang di telinga. Menutup hidup dan mulut dengan sempurna, dan tahan percikan air. Cara pakai mudah dengan menggantungkan tali karet di kedua telinga dan menarik bagian bawah masker hingga menutup sampai dagu.

Harga per box (isi 50 masker )
Free Bubblewrap

Pengiriman dari kami sudah Free Bubble Warp, Namun untuk menambah keamanan paket anda silahakan untuk membeli Extra Bubble Warp / Box tambahan.
https://shopee.co.id/Box-dan-Bubble-Wrap-Extra-Packing-i.141286982.5037656058",2020-10-26 10:16:26
,,SHOPEE,hargamurah2017,"
KOTA JAKARTA PUSAT - GAMBIR, DKI JAKARTA, ID",,,1000,41700,,,Star,https://shopee.co.id/Masker-3ply-Headloop-3-ply-masker-Hijab-medis-bedah-disposable-mask-i.30860054.4852303309,"Star
Masker 3ply Headloop 3 ply masker Hijab medis bedah disposable mask",96.0,48000,,"Deskripsi Masker 3ply Headloop 3 ply masker Hijab medis bedah disposable mask
Warna masker biru


MASKER HIJAB HEADLOOP BARANG READY STOK
1 box isi 50 pcs

KETERANGAN PRODUK:
Sangat efektif menyaring:
- partikel
- debu
- kotoran
- mikroorganisme

Filtrasi sampai 95%
* Hypoallergenic
* Fluid Resistant
* Nose bar adaptable
* Fiberglass free
* High Filtration Capacity
* Perfect fitting
* Low resistance to breath",2020-10-26 10:16:28
,,SHOPEE,vipbazaar,"
KOTA JAKARTA BARAT - KALIDERES, DKI JAKARTA, ID",,,1000,2499,,0.75,,https://shopee.co.id/Masker-KN95-BFE-95-Masker-Wajah-Kesehatan-5ply-Facemask-Earloop-Disposable-Mask-N95-IZIN-BNPB-i.90105221.4748788175,Masker KN95 BFE 95% Masker Wajah Kesehatan 5ply Facemask Earloop Disposable Mask N95 IZIN BNPB,96.0,21000,,"Disposable Mask KN95 Masker 5 Layer 
Size: 15.5*10.5cm
1 Kotak isi 10pcs

IZIN RESMI BNPB
NOMOR BNPB: B-911891/BNPB/HOKS/HK.10.01/08/2020",2020-10-26 10:16:33
,,SHOPEE,atk_123,"
KOTA BANDUNG - SUKAJADI, JAWA BARAT, ID",,,1700,25000,,,Star+,https://shopee.co.id/Masker-Kain-Motif-Lucu-Earloop-Bebebloom-i.97493628.5846397361,"Star+
Masker Kain Motif Lucu Earloop Bebebloom",98.0,497,,"*Kami hanya menjual barang ORIGINAL & BERKUALITAS*
*Semua foto kami adalah produk asli difoto langsung oleh ATK123 dan Bebebloom*

Harga yang tertera adalah HARGA 1 BUAH.

ATK123 adalah 'Official Partner' resmi dari brand Bebebloom untuk penjualan di marketplace.

Masker Kain Bebebloom adalah masker premium non-medis untuk penggunaan sehari-hari. Masker ini memiliki 2 lapis yaitu Lapisan Dalam (Katun Bambu Anti Bakteri) dan Lapisan Luar (Water Repellent/Menolak Air). Didesain dengan motif yang lucu, masker ini juga dilengkapi dengan kantong untuk filter tambahan (Filter Pocket).

Spesifikasi Produk :
Lapisan Dalam : Katun Bambu Anti Bakteri
Lapisan Luar : Water Repellent (Hidropobik/Menolak Air)
Ukuran Produk : 12.5 x 13.5 cm (Terlipat)
Motif Vol. 1 : Alphabet / Animal / Astronaut / London / Paris / Rome
Motif Vol. 2 : Cooking & Baking / Gardening / Movie Night / Monster / Robot / Rainbow
Earloop
Filter Pocket

PENTING : Perlu kami informasikan bahwa akhir-akhir ini, pihak ekspedisi (kurir pengiriman) sudah tidak berhati-hati seperti dulu dalam menangani paket-paket pesanan. Bahkan barang yang tidak rentan pun kini sering mengalami kerusakan saat proses pengiriman. Oleh karena itu, kami sangat menyarankan agar pembelian anda disertai pula PEMBELIAN BUBBLE WRAP UNTUK PACKING dalam jumlah yang cukup. Pembelian bubble wrap dapat anda temukan di kategori [PACKING].

Untuk melihat variasi produk atau produk lain yang sejenis, silahkan cek kategori / etalase / label 'Peralatan & Perlengkapan Lain'.",2020-10-26 10:16:35
,,SHOPEE,sehat_medicare,"
KOTA MEDAN - MEDAN PETISAH, SUMATERA UTARA, ID",,,804,33000,,,Star+,https://shopee.co.id/Facemask-earloops-Masker-karet-Sensi-DuckBill-isi-6-i.163180740.4850166461,"Star+
Facemask earloops/Masker karet Sensi DuckBill isi 6",98.0,152,,"isi : 6 pcs masker

Sensi Duckbill Face Mask adalah masker penutup wajah berbentuk seperti bebek untuk melindungi dari resiko terpapar debu, asap kendaraan dan polusi. Penggunaan Sensi Mask dapat menyaring sampai 95% partikel berukuran 0,3 micro mili.Sensi Mask memiliki design dan bentuk yang pas untuk kenyamanan dan keamanan.

FITUR :
- Ear Loop (Cantolan langsung ke telinga)
- 3 Ply (3 lapis masker perlindungan)
- Surgical Disposable: standar rumah sakit
- Hypoallergenic: jarang sekali menimbulkan reaksi alergi
- Fluid resistant: anti air
- Fiberglass-free
- Mudah dipakai, sangat lembut

Keistimewaan

1. Masker wajah yang cocok untuk digunakan di klinik maupun untuk pelindung debu dan asap sehari-hari
2. Dapat digunakan untuk pemakaian harian ataupun medical, meminimalkan kontaminasi menghirup mikro organisme
3. Didisain khusus mengikuti bentuk wajah sehingga lebih nyaman dan enact dipakai
4. Memudahkan sirkulasi pernafasan, sehingga lebih nyaman
5. Desin 3 layer yang mencegah kelembaban dari luar dan melindungi pemakai debelar 95% dari virus, bakteri, debu dan partikel udara lainnya
6. Bahan lembut, bebas latex pada earloop agar nyaman dipakai dalam waktu lama.

#SENSI . #FACEMASK #MASKER #MASKERWAJAH #HIGIENIS #BEBASDEBU #BEBASHAMA #duckbill",2020-10-26 10:16:39
,,SHOPEE,obaby.id,"
KOTA JAKARTA BARAT - TAMBORA, DKI JAKARTA, ID",,,280,8000,,0.68,Star+,https://shopee.co.id/Masker-Kain-3-Lapis-(3ply)-Hijab-(headloop)-dan-Non-hijab-(earloop)-i.186280289.5257617360,"Star+
Masker Kain 3 Lapis (3ply) - Hijab (headloop) dan Non-hijab (earloop)",100.0,24,,"MASKER KAIN 3 PLY DEWASA UNISEX
Model: Earloop (Tali Kuping) dan Headloop (hijab) dapat dipilih di bagian variasi 

Keunggulan Masker Kain 3ply Obaby
- Bahan Tebal dan Kualitas Premium
- Bisa dicuci dan dipakai berulang kali
- Bahan sangat Lembut dan nyaman
- Dapat mencegah debu dan percikan cairan (droplet)
- 3ply pada bagian tengah masker sehingga sudah aman (sudah uji coba tiup api dan tidak mati), sudah tidak usah repot pasang tissue
- Breathability Kuat (mudah bernafas & tidak sesak)
- Masker menutupi dari tulang hidung sampai dengan dagu

Ukuran Masker : Panjang 23 cm x Tinggi 14 cm. Tali Karet nya saat relax 14-16cm (ukuran sebelum dipakai / ditarik)
Ukuran sangat sesuai dengan wajah laki-laki maupun wanita. Masker cocok untuk wajah medium dan menutupi sampai dagu.

Motif akan dikirim SESUAI varian yang dipilih, kami tidak menerima pilih motif lewat chat atau catatan. Kalau tidak bisa diklik artinya SOLD OUT. Setelah beli mohon dicuci dahulu dengan air panas dan detergen agar lebih higienis.

Note : 
- Pengiriman Senin - Jumat, orderan masuk diatas jam 18.00 dikirim keesokan hari.
- Kami tidak menerima penukaran motif, kecuali merupakan salah kami (salah kirim, dsb)",2020-10-26 10:16:41
,,SHOPEE,rowcin.id,"
KOTA YOGYAKARTA - GONDOKUSUMAN, DI YOGYAKARTA, ID",,,1000,6000,,,Star+,https://shopee.co.id/MASKER-KAIN-ANTI-AIR-ANTI-BAKTERI-EARLOOP-NONMEDIS-i.160081710.4328607686,"Star+
MASKER KAIN ANTI AIR ANTI BAKTERI EARLOOP NONMEDIS",98.0,168000,,"CINTAILAH DAN BELI PRODUK LOKAL DARI PABRIK TEKSTIL DALAM NEGERI BERSAMA ROWCIN INDONESIA 🤝👌👍
.
HARI MINGGU TETAP KIRIM (mengutamakan proses pengemasan yang CEPAT) 🤝
.
!!!!! TERSEDIA HARGA GROSIR (COCOK BANGET UNTUK RESELLER) !!!!!
.
Masker kain Anti Air & Anti Microbial (kualitas pabrik tekstil TERSERTIFIKASI)
READY STOCK !!! 

Ukuran dewasa umum, produksi langsung dari pabrik tekstil dalam negeri (menutup hidung hingga dagu dengan sempurna)
masker di packing rapi  ---> (1 MASKER 1 PLASTIK) cocok untuk dijual kembali

INGAT !!! PERLU DIBACA 😉 

!! PENTING ! MEMBELI BERARTI SUDAH MEMBACA DESKRIPSI !!

1. BARANG YANG SUDAH DI ORDER DAN SUDAH KAMI PROSES --> KELUAR RESI DI SISTEM PEMBELI = TIDAK BISA DIBATALKAN KARENA AKAN MENGANGGU PROSES PACKING DAN KESALAHAN DI EKSPEDISI NANTINYA

2. KLIK VARIAN WARNA SESUAI YANG DIINGINKAN, TIDAK BISA REQUEST MELALUI CHAT, KAMI KIRIM SESUAI DENGAN BARANG YANG DI KLIK/PESAN, TIDAK BERLAKU JUGA UNTUK PENAMBAHAN/PENGURANGAN PRODUK YANG SUDAH DI KLIK/ORDER

3. MOHON DIMENGERTI UNTUK KELANCARAN PENGIRIMAN YANG CEPAT DAN TEPAT :)
 
-BISA PILIH WARNA = langsung klik order sesuai varian warna yang diinginkan, komplit tersedia banyak warna untuk perlindungan aktivitas keseharian anda dengan pilihan warna terbaik :)
                          (TERSEDIA WARNA) :
-HITAM
-MERAH MAROON
-BIRU NAVY
-HIJAU ARMY
-COKLAT
-ABU-ABU
-CARAMEL
-PUTIH
-SALEM
-HIJAU FRESH
-KUNING BABY
-BIRU MUDA
-KUNING KULIT
-UNGU ELITE
-SOFT PINK BABY
-MERAH BENDERA
-AQUA HAZE
-LILAC (STOCK TERBATAS)
-GREENTEA (STOCK TERBATAS)

-Katun Stretch warna gelap, Katun Jepang warna pastel (kain fleksibel) nyaman digunakan, kualitas premium, harga bersahabat
- Anti air & anti microbial 2 sisi (masker 2 ply) --> Anti Droplet perlindungan EXTRA
-Cara penggunaan dan pemeliharaan kain dapat dibaca di foto produk
-ORDER KUY ! jarang2 lhoo
-Lebih aman pakai masker kain anti air & anti microbial !!!",2020-10-26 10:16:43
,,SHOPEE,indoshare_id,"
KOTA JAKARTA UTARA - KELAPA GADING, DKI JAKARTA, ID",,,1000,230000,,,Star,https://shopee.co.id/Indoshare-Masker-Disposable-Protective-Earloop-dan-Headloop-untuk-Hijab-isi-50pcs-i.166664894.4139899579,"Star
Indoshare Masker Disposable Protective Earloop dan Headloop untuk Hijab isi 50pcs",96.0,187000,,"Model : 
-Earloop
-Headloop
Masker 3ply
1 box isi 50pcs
masker sekali pakai
Anti Debu
Dengan Ventilasi
Desain Struktur 3 Lipatan",2020-10-26 10:16:46
,,SHOPEE,lbagstore,"
KOTA DEPOK - SUKMAJAYA, JAWA BARAT, ID",,,1000,48000,,0.2,Star,https://shopee.co.id/Masker-Headloop-Hijab-3-Ply-3Ply-Face-Mask-anti-Virus-ikat-kepala-1-box-isi-50-Pcs-Orlee-Kemenkes-i.914988.6145346370,"Star
Masker Headloop Hijab 3 Ply 3Ply Face Mask anti Virus ikat kepala 1 box isi 50 Pcs Orlee Kemenkes",98.0,48000,,"Masker Kesehatan dengan spesifikasi bahan sesuai dengan anjuran Kemenkes
Sudah mendapatkan izin produksi dan distribusi dari Kementrian Kesehatan RI.

3 lapis bahan:
Lapis 1 spundbound 16 gram
Lapis 2 meltblown 25 gram
Lapis 3 spundbound 30 gram

Bahan meltblown adalah bahan yang sangat efektif untuk memfilter micro partikel seperti virus dan bakteri.

terdapat aluminum sheet yang bisa diatur sesuai bentuk hidung Anda.",2020-10-26 10:17:03
,,SHOPEE,berkahjaya289,"
KOTA JAKARTA BARAT - GROGOL PETAMBURAN, DKI JAKARTA, ID",,,1000,4000,,,,https://shopee.co.id/Masker-Kain-3-lapis-3-ply-Earloop-Premium-72-motif-(Lawan-corona)-Higienis-bahan-katun-dewasa-i.24471359.5428286350,Masker Kain 3 lapis 3 ply Earloop Premium 72 motif (Lawan corona) Higienis bahan katun dewasa,92.0,39000,,"Bahan : katun

MOHON SAAT UNBOXING DI VIDEOKAN JIKA TIDAK KITA TIDAK AKAN CLAIM UNTUK CUSTOMER YA TERIMAKASIH ❤️🥰

Yang Disilang Sudah kosong ya mohon d perhatikan jika tetap di pilih akan langsung kirim random ya 😊

HARGA GROSIR BISA CHAT KAMI YA ( Ada Harga Grosir )


[ TULIS D NOTE NOMOR BERAPA JIKA TIDAK DKIRIM RANDOM] SERTAKAN NOMOR CADANGAN 1X24 JAM GA BLS DKIRIM RANDOM😊🙏

untuk masker patch ga ad disini yaa  boleh cht kalo minat 

3 ply ya ini MOHON DI BACA DENGAN BAIK YAA KAIN FILTER SUDAH D PRESS KEDALAM KAIN NY KARNA JIKA KAIN FILTER TIDAK D PRESS AKAN MUDAH RUSAK SAAT D CUCI ( POSISI MELAYANG GA DI JAIT) JADI MOHON BACA TERIMAKASIH ❤😊

BEBAS PILIH MOTIF  BELI BANYAK AKAN SEMAKIN LEBIH MURAH 

semua varian ready

3 lapis (3ply) higienis ya di bungkus rapet dengan plastik

Yang 2 lapis (2 ply) hanya gold dan biru polos karna sudah tebal

Telinga karet di jamin Premium",2020-10-26 10:17:05
,,SHOPEE,minibest555,"
KOTA JAKARTA BARAT - CENGKARENG, DKI JAKARTA, ID",,,1000,26800,,0.71,Star,https://shopee.co.id/Masker-3-ply-disposable-(50pcs)-MASKER-3-PLAY-EARLOP-DISPOSABLE-(MB555)-Non-medis-i.149769223.3156200765,"Star
Masker 3 ply disposable (50pcs) MASKER 3 PLAY EARLOP DISPOSABLE (MB555)-Non medis",96.0,66000,,"""MINIBEST""
-Kami memiliki tim khusus yang akan memberikan pelayanan terbaik untuk pembelanjaan Anda, Jaminan harga termurah dari kami sebagai importir tangan pertama, melayani pesanan grosiran/partai, pengiriman keseluruh indonesia menggunakan jasa cargo untuk ongkos kirim yang lebih terjangkau.
- Barang tetap kami cek satu persatu sebelum di kirim.
- Gambar produk di jamin 99% Real Picture.
- Mohon cek barang langsung setelah barang sampai. Komplain kami terima 1x24 jam setelah barang sampai.. Kami cek berdasarkan tanggal dan jam di resi pengiriman. Tidak menerima alasan apapun kalau sudah komplain di luar 1x24 jam.
- Untuk komplain wajib melampirkan VIDEO Buka paket & FOTO produk yang rijeknya / kekuragannya, kertas di packingan ( Nama admin packing).
Kami selalu berusaha memberikan solusi terbaik untuk Customer kami.

Jika Dropsip bisa tuliskan nama DROPSHIP di fitur dropship pada saat cek out. 
KETENTUAN INI SUDAH KAMI CANTUMKAN DI DESKRIPSI SETIAP PRODUK & YANG MELAKUKAN PEMBELIAN DI TOKO KAMI ANGGAP SUDAH MEMBACA DAN MENYETUJUI KETENTUAN DI ATAS, SERTA MENERIMA SEMUA SOLUSI TERBAIK DARI TOKO KAMI.

Happy Shopping ♥ ""Minibest""

""PROMO SPESIAL""
""GRATIS DUS KOTAK TAMBAHAN Agar BOX masker tidak penyok/rusak saat pengiriman, ...!!!!

Masker 3Ply isi 50 disposable Lapis anti virus Earloop - Masker3Plyisi50
(isi 50 masker 3 ply) BARU segel Dengan BOX 

- Masker isi 50 1 box EARLOOP,


* Masker Untuk umum Non Medis Filter 3 Ply

Warna : Biru
Terdapat aluminum sheet yang bisa diatur sesuai bentuk hidung Anda.

Masker 3 ply ORIGINAL bukan masker kain ya
Certificate: CE ,

Masker 3 ply standart internasional.

Masker 3 ply (terdiri dari 3 lapisan, lapisan luar, dalam dan bagian tengah yang berfungsi sebagai filter, bactery filter efficiency 99.9%) dengan tali karet lentur yang dipasang di telinga. Menutup hidup dan mulut dengan sempurna, dan tahan percikan air. Cara pakai mudah dengan menggantungkan tali karet di kedua telinga dan menarik bagian bawah masker hingga menutup sampai dagu.

""Menerima pesanan per dus/karton
1 dus isi 40 & 50 box"" 
Chat admin langsung di proses pengiriman seluruh indonesia

#1 Kg= 4 box

##NB : PRODUK INI TIDAK TERMASUK DALAM PROMO FREE EMOJI

APABILA SUDAH TERIMA PAKET ,TOLONG SELALU VIDEO UNBOXING !  UNTUK MEMUDAHKAN CLAIM GARANSI KE KAMI  ( WAJIB )  APABLA TIDAK ADA VIDEO TIDAK BISA DI PROSES JANGAN LANGSUNG ULASAN JELEK APABILA BELUM ADA KEJELASAN .
      THX ",2020-10-26 10:17:07
,,SHOPEE,henrywib,"
KOTA SURABAYA - SAMBIKEREP, JAWA TIMUR, ID",,,1000,5500,,,Star,https://shopee.co.id/Masker-kain-DUCKBILL-2ply-earloop-i.68039565.7930377454,"Star
Masker kain DUCKBILL 2ply earloop",98.0,22000,,"Masker kain duckbill 2ply earloop
Bahan kain drill, warna tali putih
Bisa dicuci
Nyaman dipakai
Ukuran wajah dewasa
Warna : hitam, abu, biru, putih, coklat, hijau, marun, krem, ungu, merah, kuning, pink, orange
Warna tidak bisa sama persis difoto, karena ada perbedaan cahaya
Semua foto adalah foto asli
Setiap hari restock warna tertentu antara jam 12-1 siang
Tersedia model headloop, face shield/pelindung wajah dan yang lain2",2020-10-26 10:17:40
,,SHOPEE,m231official,"
KAB. TANGERANG - KOSAMBI, BANTEN, ID",,,1000,8999,,0.4,Shopee Mall,https://shopee.co.id/Masker-Kain-Katun-3-Lapis-Washable-dengan-Kantong-Filter-i.143288497.3157915709,Masker Kain Katun 3 Lapis Washable dengan Kantong Filter,98.0,74000,,"Penting: Harap check out dengan warna yang diinginkan, jangan tinggalkan catatan atau chat request warna, terima kasih.

ORIGINAL MASKER M231 100%

Masker Kain Katun Non-Medis 3 Lapis M231

Ukuran: Panjang kain 22cm, tinggi bagian tengah 14cm, lebar kiri dan kanan 6cm. Toleransi 1cm.

Kelebihan Masker Kain M231:
- Dapat mencegah debu dan droplet (percikan cairan)
- Dapat dicuci dan digunakan berulang kali
- Bahan dalam sangat lembut sehingga nyaman untuk digunakan
- Terdiri dari 3 lapis kain untuk perlindungan lebih
- Terdapat kantong filter di bagian dalam
- Hijab Friendly (setiap pembelian disertakan ekstra tali untuk pengguna berhijab)

Bahan:
- Katun
- 3 lapis kain


Garment care :
1. Cuci dengan air suhu dibawah 40 derajat celcius
2. Cuci dengan warna yang senada
3. Jangan menggunakan pemutih
4. Setrika dengan suhu sedang
5. Cuci dengan membalikan luar-dalam pakaian.

Peraturan Order M231:

1. Semua order yang masuk akan di proses selambat-lambatnya 1x24 jam operasional kami. Jika order diterima di luar jam operasional kami, maka akan segera di proses (paling lambat) dalam 1x24 jam operasional kami selanjutnya. Berikut jam operasional kami:

Jam Operasional:
Senin - Jumat: 08:00 - 17:00 WIB
Sabtu: 08:00 - 14:00 WIB
*Libur pada Hari Libur Nasional

2. Jika ada masalah pada order yang telah diterima oleh M231, team admin kami akan segera menghubungi customer via dalam waktu 1x24 jam.

3. Kami SANGAT menyarankan customer untuk melihat SIZE CHART yang tersedia pada setiap halaman produk kami sebelum membuat order/pesanan kepada kami.

4. Kami tidak menerima penukaran size dan/atau produk lain (karena tidak cocok), kecuali merupakan kesalahan dari pihak M231.

Terima kasih banyak atas perhatiannya.

#LampauiBatas dengan M231!",2020-10-26 10:17:43
